,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
5056,2011-12-04 18:00:00,4,0,0,1,15.58,19.695,71,12.998,10,161,171
5057,2011-12-04 19:00:00,4,0,0,1,15.58,19.695,76,12.998,15,158,173
5058,2011-12-04 20:00:00,4,0,0,1,14.76,17.425,76,8.9981,8,116,124
5059,2011-12-04 21:00:00,4,0,0,1,14.76,18.18,81,7.0015,7,65,72
5060,2011-12-04 22:00:00,4,0,0,1,13.94,17.425,87,7.0015,5,59,64
5061,2011-12-04 23:00:00,4,0,0,1,13.94,17.425,87,7.0015,3,42,45
5062,2011-12-05 00:00:00,4,0,1,1,13.12,16.665,87,6.0032,3,21,24
5063,2011-12-05 01:00:00,4,0,1,1,13.12,17.425,87,12.998,2,10,12
5064,2011-12-05 02:00:00,4,0,1,1,13.12,17.425,87,12.998,0,8,8
5065,2011-12-05 03:00:00,4,0,1,1,13.12,17.425,87,12.998,0,2,2
5066,2011-12-05 04:00:00,4,0,1,1,12.3,15.91,87,7.0015,0,7,7
5067,2011-12-05 05:00:00,4,0,1,1,12.3,15.91,87,7.0015,1,24,25
5068,2011-12-05 06:00:00,4,0,1,1,12.3,15.91,93,6.0032,1,89,90
5069,2011-12-05 07:00:00,4,0,1,1,13.12,17.425,90,12.998,9,274,283
5070,2011-12-05 08:00:00,4,0,1,1,13.12,17.425,93,12.998,12,392,404
5071,2011-12-05 09:00:00,4,0,1,2,14.76,18.18,87,6.0032,12,178,190
5072,2011-12-05 10:00:00,4,0,1,2,14.76,18.18,87,6.0032,9,78,87
5073,2011-12-05 11:00:00,4,0,1,2,14.76,18.18,87,6.0032,17,106,123
5074,2011-12-05 12:00:00,4,0,1,2,16.4,20.455,76,7.0015,29,125,154
5075,2011-12-05 13:00:00,4,0,1,2,17.22,21.21,71,6.0032,18,153,171
5076,2011-12-05 14:00:00,4,0,1,2,18.86,22.725,67,12.998,7,126,133
5077,2011-12-05 15:00:00,4,0,1,2,18.86,22.725,72,6.0032,16,132,148
5078,2011-12-05 16:00:00,4,0,1,1,20.5,24.24,63,6.0032,10,238,248
5079,2011-12-05 17:00:00,4,0,1,1,17.22,21.21,77,12.998,16,430,446
5080,2011-12-05 18:00:00,4,0,1,1,18.04,21.97,77,12.998,13,386,399
5081,2011-12-05 19:00:00,4,0,1,2,18.86,22.725,77,12.998,13,295,308
5082,2011-12-05 20:00:00,4,0,1,2,18.86,22.725,82,7.0015,15,190,205
5083,2011-12-05 21:00:00,4,0,1,2,18.04,21.97,88,6.0032,10,166,176
5084,2011-12-05 22:00:00,4,0,1,2,18.04,21.97,88,8.9981,12,94,106
5085,2011-12-05 23:00:00,4,0,1,2,18.86,22.725,88,8.9981,8,54,62
5086,2011-12-06 00:00:00,4,0,1,2,20.5,24.24,77,19.9995,3,25,28
5087,2011-12-06 01:00:00,4,0,1,2,18.86,22.725,88,19.9995,2,14,16
5088,2011-12-06 02:00:00,4,0,1,2,18.86,22.725,87,12.998,0,3,3
5089,2011-12-06 03:00:00,4,0,1,2,18.86,22.725,87,12.998,0,3,3
5090,2011-12-06 04:00:00,4,0,1,3,18.86,22.725,88,15.0013,0,7,7
5091,2011-12-06 05:00:00,4,0,1,3,18.86,22.725,88,15.0013,0,20,20
5092,2011-12-06 06:00:00,4,0,1,2,18.04,21.97,94,19.0012,5,81,86
5093,2011-12-06 07:00:00,4,0,1,2,18.86,22.725,94,12.998,7,227,234
5094,2011-12-06 08:00:00,4,0,1,2,18.86,22.725,94,12.998,13,401,414
5095,2011-12-06 09:00:00,4,0,1,2,18.86,22.725,94,15.0013,4,200,204
5096,2011-12-06 10:00:00,4,0,1,3,18.86,22.725,94,19.0012,6,44,50
5097,2011-12-06 11:00:00,4,0,1,3,18.86,22.725,94,16.9979,4,28,32
5098,2011-12-06 12:00:00,4,0,1,3,18.86,22.725,100,15.0013,5,50,55
5099,2011-12-06 13:00:00,4,0,1,3,18.86,22.725,100,12.998,6,65,71
5100,2011-12-06 14:00:00,4,0,1,3,19.68,23.485,100,15.0013,6,69,75
5101,2011-12-06 15:00:00,4,0,1,3,20.5,24.24,100,12.998,2,43,45
5102,2011-12-06 16:00:00,4,0,1,3,18.86,22.725,100,16.9979,4,84,88
5103,2011-12-06 17:00:00,4,0,1,2,18.86,22.725,100,15.0013,13,249,262
5104,2011-12-06 18:00:00,4,0,1,2,18.86,22.725,100,19.0012,17,287,304
5105,2011-12-06 19:00:00,4,0,1,3,18.86,22.725,100,19.9995,10,223,233
5106,2011-12-06 20:00:00,4,0,1,3,18.86,22.725,100,19.9995,3,107,110
5107,2011-12-06 21:00:00,4,0,1,2,18.04,21.97,100,12.998,6,108,114
5108,2011-12-06 22:00:00,4,0,1,3,18.86,22.725,100,11.0014,5,82,87
5109,2011-12-06 23:00:00,4,0,1,3,18.86,22.725,100,11.0014,5,48,53
5110,2011-12-07 00:00:00,4,0,1,1,18.04,21.97,100,12.998,3,30,33
5111,2011-12-07 01:00:00,4,0,1,2,18.86,22.725,100,16.9979,4,9,13
5112,2011-12-07 02:00:00,4,0,1,3,18.86,22.725,100,15.0013,2,4,6
5113,2011-12-07 03:00:00,4,0,1,3,18.86,22.725,100,15.0013,0,3,3
5114,2011-12-07 04:00:00,4,0,1,3,18.86,22.725,100,11.0014,0,1,1
5115,2011-12-07 05:00:00,4,0,1,3,18.86,22.725,100,11.0014,0,3,3
5116,2011-12-07 06:00:00,4,0,1,3,19.68,23.485,100,27.9993,0,18,18
5117,2011-12-07 07:00:00,4,0,1,3,18.04,21.97,100,7.0015,3,43,46
5118,2011-12-07 08:00:00,4,0,1,3,18.04,21.97,100,12.998,6,80,86
5119,2011-12-07 09:00:00,4,0,1,3,18.04,21.97,100,16.9979,0,64,64
5120,2011-12-07 10:00:00,4,0,1,3,18.04,21.97,100,6.0032,1,32,33
5121,2011-12-07 11:00:00,4,0,1,3,18.04,21.97,100,6.0032,3,47,50
5122,2011-12-07 12:00:00,4,0,1,3,18.04,21.97,100,8.9981,4,29,33
5123,2011-12-07 13:00:00,4,0,1,3,18.04,21.97,100,12.998,5,28,33
5124,2011-12-07 14:00:00,4,0,1,3,18.04,21.97,100,12.998,1,24,25
5125,2011-12-07 15:00:00,4,0,1,3,17.22,21.21,94,15.0013,5,25,30
5126,2011-12-07 16:00:00,4,0,1,3,17.22,21.21,94,12.998,3,28,31
5127,2011-12-07 17:00:00,4,0,1,3,16.4,20.455,100,22.0028,4,48,52
5128,2011-12-07 18:00:00,4,0,1,3,16.4,20.455,94,19.9995,3,48,51
5129,2011-12-07 19:00:00,4,0,1,3,13.94,14.395,87,43.0006,2,31,33
5130,2011-12-07 20:00:00,4,0,1,3,13.94,14.395,87,43.0006,1,25,26
5131,2011-12-07 21:00:00,4,0,1,3,12.3,12.88,87,35.0008,0,6,6
5132,2011-12-07 22:00:00,4,0,1,3,9.84,9.85,93,30.0026,0,13,13
5133,2011-12-07 23:00:00,4,0,1,1,9.84,10.605,93,26.0027,0,16,16
5134,2011-12-08 00:00:00,4,0,1,2,10.66,11.365,87,19.9995,0,21,21
5135,2011-12-08 01:00:00,4,0,1,1,10.66,11.365,81,23.9994,1,6,7
5136,2011-12-08 02:00:00,4,0,1,1,11.48,13.635,65,15.0013,0,4,4
5137,2011-12-08 03:00:00,4,0,1,1,10.66,11.365,60,19.9995,0,1,1
5138,2011-12-08 04:00:00,4,0,1,2,9.84,9.85,60,31.0009,0,2,2
5139,2011-12-08 05:00:00,4,0,1,1,9.02,10.605,64,15.0013,0,12,12
5140,2011-12-08 06:00:00,4,0,1,1,9.02,10.605,55,19.0012,0,71,71
5141,2011-12-08 07:00:00,4,0,1,1,9.02,10.605,60,15.0013,11,233,244
5142,2011-12-08 08:00:00,4,0,1,1,9.02,10.605,55,19.0012,11,418,429
5143,2011-12-08 09:00:00,4,0,1,1,9.84,10.605,52,26.0027,7,218,225
5144,2011-12-08 10:00:00,4,0,1,1,10.66,11.365,52,22.0028,1,109,110
5145,2011-12-08 11:00:00,4,0,1,1,11.48,13.635,52,16.9979,6,100,106
5146,2011-12-08 12:00:00,4,0,1,1,11.48,12.88,52,22.0028,8,148,156
5147,2011-12-08 13:00:00,4,0,1,1,12.3,13.635,49,23.9994,9,115,124
5148,2011-12-08 14:00:00,4,0,1,1,13.12,15.15,45,16.9979,16,121,137
5149,2011-12-08 15:00:00,4,0,1,1,13.12,16.665,45,8.9981,19,98,117
5150,2011-12-08 16:00:00,4,0,1,1,13.12,15.91,45,12.998,7,201,208
5151,2011-12-08 17:00:00,4,0,1,1,12.3,15.91,49,7.0015,10,321,331
5152,2011-12-08 18:00:00,4,0,1,1,11.48,13.635,52,15.0013,12,306,318
5153,2011-12-08 19:00:00,4,0,1,1,10.66,13.635,56,7.0015,12,220,232
5154,2011-12-08 20:00:00,4,0,1,1,10.66,13.635,60,7.0015,5,170,175
5155,2011-12-08 21:00:00,4,0,1,1,11.48,15.15,61,6.0032,4,135,139
5156,2011-12-08 22:00:00,4,0,1,1,10.66,13.635,65,8.9981,8,84,92
5157,2011-12-08 23:00:00,4,0,1,1,9.84,12.88,70,7.0015,3,58,61
5158,2011-12-09 00:00:00,4,0,1,1,9.84,14.395,65,12.998,8,26,34
5159,2011-12-09 01:00:00,4,0,1,1,9.84,14.395,65,12.998,2,12,14
5160,2011-12-09 02:00:00,4,0,1,1,9.84,14.395,70,12.998,2,10,12
5161,2011-12-09 03:00:00,4,0,1,1,9.02,13.635,80,12.998,1,5,6
5162,2011-12-09 04:00:00,4,0,1,1,9.02,13.635,80,12.998,1,1,2
5163,2011-12-09 05:00:00,4,0,1,1,9.02,13.635,80,12.998,0,20,20
5164,2011-12-09 06:00:00,4,0,1,1,9.02,12.88,80,6.0032,1,62,63
5165,2011-12-09 07:00:00,4,0,1,1,9.02,12.88,75,6.0032,4,195,199
5166,2011-12-09 08:00:00,4,0,1,1,9.84,14.395,81,12.998,7,378,385
5167,2011-12-09 09:00:00,4,0,1,1,10.66,14.395,81,6.0032,8,256,264
5168,2011-12-09 10:00:00,4,0,1,2,12.3,15.15,70,11.0014,11,115,126
5169,2011-12-09 11:00:00,4,0,1,1,13.12,15.15,70,16.9979,15,121,136
5170,2011-12-09 12:00:00,4,0,1,1,14.76,16.665,57,19.9995,27,146,173
5171,2011-12-09 13:00:00,4,0,1,1,15.58,19.695,50,12.998,27,141,168
5172,2011-12-09 14:00:00,4,0,1,1,15.58,19.695,46,19.0012,24,163,187
5173,2011-12-09 15:00:00,4,0,1,1,15.58,19.695,46,19.0012,29,160,189
5174,2011-12-09 16:00:00,4,0,1,1,14.76,17.425,62,8.9981,24,226,250
5175,2011-12-09 17:00:00,4,0,1,1,13.94,17.425,66,7.0015,10,352,362
5176,2011-12-09 18:00:00,4,0,1,1,13.94,18.18,61,12.998,10,308,318
5177,2011-12-09 19:00:00,4,0,1,1,13.94,18.18,61,12.998,10,189,199
5178,2011-12-09 20:00:00,4,0,1,1,12.3,16.665,81,12.998,10,140,150
5179,2011-12-09 21:00:00,4,0,1,1,12.3,16.665,75,12.998,9,131,140
5180,2011-12-09 22:00:00,4,0,1,1,11.48,15.91,87,12.998,15,114,129
5181,2011-12-09 23:00:00,4,0,1,1,11.48,15.91,81,12.998,6,88,94
5182,2011-12-10 00:00:00,4,0,0,2,10.66,13.635,81,7.0015,11,66,77
5183,2011-12-10 01:00:00,4,0,0,2,10.66,12.88,70,11.0014,11,55,66
5184,2011-12-10 02:00:00,4,0,0,2,11.48,15.15,61,6.0032,12,48,60
5185,2011-12-10 03:00:00,4,0,0,2,11.48,15.15,61,6.0032,5,20,25
5186,2011-12-10 04:00:00,4,0,0,2,10.66,13.635,65,7.0015,0,3,3
5187,2011-12-10 05:00:00,4,0,0,1,10.66,12.88,60,11.0014,0,6,6
5188,2011-12-10 06:00:00,4,0,0,1,9.84,12.88,65,7.0015,1,10,11
5189,2011-12-10 07:00:00,4,0,0,1,9.84,11.365,65,12.998,0,11,11
5190,2011-12-10 08:00:00,4,0,0,1,10.66,13.635,65,8.9981,5,68,73
5191,2011-12-10 09:00:00,4,0,0,1,11.48,12.88,61,19.0012,15,134,149
5192,2011-12-10 10:00:00,4,0,0,1,13.12,15.15,57,16.9979,31,161,192
5193,2011-12-10 11:00:00,4,0,0,1,13.12,14.395,53,27.9993,44,192,236
5194,2011-12-10 12:00:00,4,0,0,1,13.12,14.395,45,27.9993,48,235,283
5195,2011-12-10 13:00:00,4,0,0,1,13.94,15.15,34,27.9993,47,239,286
5196,2011-12-10 14:00:00,4,0,0,1,13.94,15.15,31,22.0028,51,242,293
5197,2011-12-10 15:00:00,4,0,0,1,13.94,15.15,34,23.9994,60,239,299
5198,2011-12-10 16:00:00,4,0,0,1,13.12,14.395,31,26.0027,58,183,241
5199,2011-12-10 17:00:00,4,0,0,1,11.48,12.88,36,22.0028,34,151,185
5200,2011-12-10 18:00:00,4,0,0,1,10.66,12.88,38,15.0013,28,144,172
5201,2011-12-10 19:00:00,4,0,0,1,10.66,12.12,38,19.0012,15,139,154
5202,2011-12-10 20:00:00,4,0,0,1,9.84,11.365,35,15.0013,10,114,124
5203,2011-12-10 21:00:00,4,0,0,1,9.02,10.605,44,15.0013,4,79,83
5204,2011-12-10 22:00:00,4,0,0,1,9.02,11.365,41,8.9981,7,88,95
5205,2011-12-10 23:00:00,4,0,0,1,8.2,10.605,47,11.0014,5,61,66
5206,2011-12-11 00:00:00,4,0,0,1,8.2,9.85,51,15.0013,5,69,74
5207,2011-12-11 01:00:00,4,0,0,1,6.56,7.575,59,15.0013,8,54,62
5208,2011-12-11 02:00:00,4,0,0,1,7.38,8.335,55,16.9979,5,47,52
5209,2011-12-11 03:00:00,4,0,0,1,6.56,9.09,59,8.9981,2,17,19
5210,2011-12-11 04:00:00,4,0,0,1,6.56,8.335,59,11.0014,0,5,5
5211,2011-12-11 05:00:00,4,0,0,1,7.38,10.605,59,7.0015,0,6,6
5212,2011-12-11 06:00:00,4,0,0,1,6.56,11.365,59,12.998,0,10,10
5213,2011-12-11 07:00:00,4,0,0,1,7.38,12.12,55,12.998,1,30,31
5214,2011-12-11 08:00:00,4,0,0,1,6.56,11.365,69,12.998,4,68,72
5215,2011-12-11 09:00:00,4,0,0,1,8.2,12.88,59,12.998,19,88,107
5216,2011-12-11 10:00:00,4,0,0,1,9.84,14.395,44,12.998,30,164,194
5217,2011-12-11 11:00:00,4,0,0,1,10.66,15.15,35,12.998,31,166,197
5218,2011-12-11 12:00:00,4,0,0,1,10.66,15.15,35,12.998,42,246,288
5219,2011-12-11 13:00:00,4,0,0,1,12.3,16.665,31,12.998,44,224,268
5220,2011-12-11 14:00:00,4,0,0,1,12.3,16.665,28,12.998,44,198,242
5221,2011-12-11 15:00:00,4,0,0,1,12.3,16.665,26,12.998,47,219,266
5222,2011-12-11 16:00:00,4,0,0,1,12.3,16.665,26,12.998,32,174,206
5223,2011-12-11 17:00:00,4,0,0,1,11.48,15.91,30,12.998,13,150,163
5224,2011-12-11 18:00:00,4,0,0,1,9.84,11.365,48,12.998,12,151,163
5225,2011-12-11 19:00:00,4,0,0,1,9.02,11.365,55,12.998,7,98,105
5226,2011-12-11 20:00:00,4,0,0,1,9.02,12.12,55,7.0015,10,62,72
5227,2011-12-11 21:00:00,4,0,0,1,9.02,13.635,55,12.998,10,53,63
5228,2011-12-11 22:00:00,4,0,0,1,9.02,13.635,55,12.998,7,36,43
5229,2011-12-11 23:00:00,4,0,0,1,8.2,12.88,69,12.998,4,31,35
5230,2011-12-12 00:00:00,4,0,1,1,8.2,11.365,69,6.0032,4,16,20
5231,2011-12-12 01:00:00,4,0,1,1,8.2,12.88,69,12.998,0,9,9
5232,2011-12-12 02:00:00,4,0,1,1,8.2,12.88,69,12.998,0,4,4
5233,2011-12-12 03:00:00,4,0,1,1,7.38,12.12,74,12.998,0,2,2
5234,2011-12-12 04:00:00,4,0,1,1,7.38,12.12,74,12.998,0,3,3
5235,2011-12-12 05:00:00,4,0,1,1,6.56,11.365,80,12.998,0,21,21
5236,2011-12-12 06:00:00,4,0,1,1,6.56,9.09,80,7.0015,1,63,64
5237,2011-12-12 07:00:00,4,0,1,1,5.74,7.575,86,8.9981,4,231,235
5238,2011-12-12 08:00:00,4,0,1,2,6.56,9.09,80,7.0015,7,378,385
5239,2011-12-12 09:00:00,4,0,1,2,7.38,10.605,74,6.0032,12,208,220
5240,2011-12-12 10:00:00,4,0,1,2,9.02,12.12,69,7.0015,14,91,105
5241,2011-12-12 11:00:00,4,0,1,2,10.66,14.395,60,6.0032,15,100,115
5242,2011-12-12 12:00:00,4,0,1,1,11.48,14.395,52,7.0015,7,138,145
5243,2011-12-12 13:00:00,4,0,1,2,12.3,15.91,52,7.0015,13,153,166
5244,2011-12-12 14:00:00,4,0,1,2,13.12,16.665,53,8.9981,16,95,111
5245,2011-12-12 15:00:00,4,0,1,2,13.12,16.665,57,7.0015,8,124,132
5246,2011-12-12 16:00:00,4,0,1,2,13.12,16.665,57,6.0032,5,209,214
5247,2011-12-12 17:00:00,4,0,1,2,12.3,16.665,56,12.998,7,352,359
5248,2011-12-12 18:00:00,4,0,1,1,12.3,15.91,56,6.0032,8,349,357
5249,2011-12-12 19:00:00,4,0,1,1,11.48,15.15,61,6.0032,9,232,241
5250,2011-12-12 20:00:00,4,0,1,1,12.3,15.91,56,6.0032,8,157,165
5251,2011-12-12 21:00:00,4,0,1,1,10.66,15.15,81,12.998,2,119,121
5252,2011-12-12 22:00:00,4,0,1,1,10.66,15.15,70,12.998,0,71,71
5253,2011-12-12 23:00:00,4,0,1,1,9.84,14.395,75,12.998,3,42,45
5254,2011-12-13 00:00:00,4,0,1,1,9.02,13.635,80,12.998,1,16,17
5255,2011-12-13 01:00:00,4,0,1,1,8.2,12.88,80,12.998,0,4,4
5256,2011-12-13 02:00:00,4,0,1,1,8.2,12.88,80,12.998,1,1,2
5257,2011-12-13 03:00:00,4,0,1,1,7.38,12.12,80,12.998,0,3,3
5258,2011-12-13 04:00:00,4,0,1,1,8.2,12.88,80,12.998,0,4,4
5259,2011-12-13 05:00:00,4,0,1,1,7.38,12.12,86,12.998,0,20,20
5260,2011-12-13 06:00:00,4,0,1,1,8.2,12.88,80,12.998,0,92,92
5261,2011-12-13 07:00:00,4,0,1,1,6.56,8.335,80,11.0014,2,221,223
5262,2011-12-13 08:00:00,4,0,1,1,8.2,11.365,69,7.0015,9,391,400
5263,2011-12-13 09:00:00,4,0,1,1,10.66,12.88,60,11.0014,10,223,233
5264,2011-12-13 10:00:00,4,0,1,1,12.3,15.15,52,11.0014,3,99,102
5265,2011-12-13 11:00:00,4,0,1,1,13.94,15.91,46,16.9979,9,115,124
5266,2011-12-13 12:00:00,4,0,1,1,14.76,16.665,43,23.9994,20,147,167
5267,2011-12-13 13:00:00,4,0,1,1,16.4,20.455,37,22.0028,7,120,127
5268,2011-12-13 14:00:00,4,0,1,1,16.4,20.455,37,16.9979,18,116,134
5269,2011-12-13 15:00:00,4,0,1,1,16.4,20.455,35,16.9979,7,144,151
5270,2011-12-13 16:00:00,4,0,1,1,15.58,19.695,37,16.9979,13,194,207
5271,2011-12-13 17:00:00,4,0,1,1,14.76,17.425,40,12.998,17,381,398
5272,2011-12-13 18:00:00,4,0,1,1,13.94,15.91,42,15.0013,12,370,382
5273,2011-12-13 19:00:00,4,0,1,1,13.12,15.91,49,11.0014,5,262,267
5274,2011-12-13 20:00:00,4,0,1,1,13.12,15.91,49,11.0014,7,154,161
5275,2011-12-13 21:00:00,4,0,1,1,12.3,15.15,52,11.0014,5,134,139
5276,2011-12-13 22:00:00,4,0,1,1,12.3,15.15,52,11.0014,5,102,107
5277,2011-12-13 23:00:00,4,0,1,1,10.66,15.15,70,12.998,4,55,59
5278,2011-12-14 00:00:00,4,0,1,1,10.66,15.15,75,12.998,0,22,22
5279,2011-12-14 01:00:00,4,0,1,1,10.66,15.15,75,12.998,0,8,8
5280,2011-12-14 02:00:00,4,0,1,1,10.66,15.15,75,12.998,0,2,2
5281,2011-12-14 03:00:00,4,0,1,1,11.48,15.91,65,12.998,0,3,3
5282,2011-12-14 04:00:00,4,0,1,1,10.66,15.15,75,12.998,0,4,4
5283,2011-12-14 05:00:00,4,0,1,2,10.66,15.15,81,12.998,0,26,26
5284,2011-12-14 06:00:00,4,0,1,2,10.66,15.15,87,12.998,0,87,87
5285,2011-12-14 07:00:00,4,0,1,1,11.48,15.91,75,12.998,4,243,247
5286,2011-12-14 08:00:00,4,0,1,2,10.66,15.15,87,12.998,9,458,467
5287,2011-12-14 09:00:00,4,0,1,2,12.3,16.665,61,12.998,9,230,239
5288,2011-12-14 10:00:00,4,0,1,2,13.12,17.425,57,12.998,9,133,142
5289,2011-12-14 11:00:00,4,0,1,2,13.94,18.18,55,12.998,12,103,115
5290,2011-12-14 12:00:00,4,0,1,2,14.76,18.18,57,6.0032,6,138,144
5291,2011-12-14 13:00:00,4,0,1,2,14.76,18.18,57,7.0015,14,119,133
5292,2011-12-14 14:00:00,4,0,1,2,15.58,19.695,54,6.0032,17,134,151
5293,2011-12-14 15:00:00,4,0,1,2,15.58,19.695,54,7.0015,24,143,167
5294,2011-12-14 16:00:00,4,0,1,2,15.58,19.695,54,7.0015,12,233,245
5295,2011-12-14 17:00:00,4,0,1,2,14.76,18.18,57,7.0015,19,377,396
5296,2011-12-14 18:00:00,4,0,1,2,14.76,17.425,62,11.0014,11,379,390
5297,2011-12-14 19:00:00,4,0,1,2,14.76,18.18,62,7.0015,9,259,268
5298,2011-12-14 20:00:00,4,0,1,2,13.94,17.425,66,7.0015,6,169,175
5299,2011-12-14 21:00:00,4,0,1,2,13.94,16.665,66,11.0014,9,145,154
5300,2011-12-14 22:00:00,4,0,1,1,13.94,16.665,66,11.0014,5,99,104
5301,2011-12-14 23:00:00,4,0,1,1,13.12,15.91,70,11.0014,3,48,51
5302,2011-12-15 00:00:00,4,0,1,1,13.12,15.91,70,11.0014,5,45,50
5303,2011-12-15 01:00:00,4,0,1,2,13.12,15.91,70,11.0014,5,15,20
5304,2011-12-15 02:00:00,4,0,1,2,13.12,16.665,70,8.9981,2,5,7
5305,2011-12-15 03:00:00,4,0,1,2,13.12,16.665,70,8.9981,1,2,3
5306,2011-12-15 04:00:00,4,0,1,2,13.12,15.15,70,15.0013,0,6,6
5307,2011-12-15 05:00:00,4,0,1,2,13.12,15.15,70,19.0012,0,24,24
5308,2011-12-15 06:00:00,4,0,1,1,13.12,15.91,66,12.998,2,90,92
5309,2011-12-15 07:00:00,4,0,1,1,13.12,15.91,70,12.998,6,252,258
5310,2011-12-15 08:00:00,4,0,1,2,13.94,15.91,66,15.0013,8,449,457
5311,2011-12-15 09:00:00,4,0,1,2,14.76,16.665,62,19.0012,6,274,280
5312,2011-12-15 10:00:00,4,0,1,2,16.4,20.455,58,19.9995,4,105,109
5313,2011-12-15 11:00:00,4,0,1,2,16.4,20.455,62,27.9993,9,126,135
5314,2011-12-15 12:00:00,4,0,1,2,18.86,22.725,59,32.9975,17,140,157
5315,2011-12-15 13:00:00,4,0,1,2,20.5,24.24,55,23.9994,14,150,164
5316,2011-12-15 14:00:00,4,0,1,2,21.32,25.0,52,22.0028,8,124,132
5317,2011-12-15 15:00:00,4,0,1,3,21.32,25.0,55,15.0013,6,76,82
5318,2011-12-15 16:00:00,4,0,1,3,18.86,22.725,72,11.0014,7,124,131
5319,2011-12-15 17:00:00,4,0,1,2,21.32,25.0,59,19.0012,14,310,324
5320,2011-12-15 18:00:00,4,0,1,2,21.32,25.0,59,19.9995,14,363,377
5321,2011-12-15 19:00:00,4,0,1,2,21.32,25.0,59,19.0012,13,274,287
5322,2011-12-15 20:00:00,4,0,1,1,21.32,25.0,59,22.0028,12,209,221
5323,2011-12-15 21:00:00,4,0,1,1,20.5,24.24,63,19.9995,10,145,155
5324,2011-12-15 22:00:00,4,0,1,1,21.32,25.0,63,22.0028,8,116,124
5325,2011-12-15 23:00:00,4,0,1,1,21.32,25.0,63,22.0028,10,104,114
5326,2011-12-16 00:00:00,4,0,1,1,20.5,24.24,72,22.0028,12,60,72
5327,2011-12-16 01:00:00,4,0,1,1,20.5,24.24,72,15.0013,3,28,31
5328,2011-12-16 02:00:00,4,0,1,1,19.68,23.485,77,7.0015,0,23,23
5329,2011-12-16 03:00:00,4,0,1,1,18.86,22.725,82,8.9981,2,3,5
5330,2011-12-16 04:00:00,4,0,1,2,20.5,24.24,59,12.998,1,4,5
5331,2011-12-16 05:00:00,4,0,1,1,19.68,23.485,44,26.0027,0,26,26
5332,2011-12-16 06:00:00,4,0,1,2,18.04,21.97,33,19.9995,2,80,82
5333,2011-12-16 07:00:00,4,0,1,2,15.58,19.695,46,19.9995,5,226,231
5334,2011-12-16 08:00:00,4,0,1,1,14.76,16.665,46,27.9993,10,449,459
5335,2011-12-16 09:00:00,4,0,1,1,14.76,16.665,46,26.0027,8,235,243
5336,2011-12-16 10:00:00,4,0,1,1,13.94,15.15,46,19.9995,10,122,132
5337,2011-12-16 11:00:00,4,0,1,2,13.94,15.15,42,19.9995,9,135,144
5338,2011-12-16 12:00:00,4,0,1,2,13.94,15.15,42,23.9994,10,163,173
5339,2011-12-16 13:00:00,4,0,1,2,13.94,15.15,39,23.9994,12,125,137
5340,2011-12-16 14:00:00,4,0,1,2,13.94,15.91,42,15.0013,13,115,128
5341,2011-12-16 15:00:00,4,0,1,2,13.12,15.15,45,19.9995,12,141,153
5342,2011-12-16 16:00:00,4,0,1,2,13.12,15.15,45,15.0013,12,212,224
5343,2011-12-16 17:00:00,4,0,1,2,13.12,15.15,45,19.0012,13,352,365
5344,2011-12-16 18:00:00,4,0,1,2,13.12,15.15,45,16.9979,10,285,295
5345,2011-12-16 19:00:00,4,0,1,2,13.12,15.15,45,15.0013,11,203,214
5346,2011-12-16 20:00:00,4,0,1,2,13.12,15.91,45,12.998,6,146,152
5347,2011-12-16 21:00:00,4,0,1,2,13.12,15.91,45,11.0014,7,95,102
5348,2011-12-16 22:00:00,4,0,1,2,12.3,15.15,49,11.0014,6,100,106
5349,2011-12-16 23:00:00,4,0,1,2,12.3,15.15,49,8.9981,4,71,75
5350,2011-12-17 00:00:00,4,0,0,1,12.3,14.395,49,19.0012,3,59,62
5351,2011-12-17 01:00:00,4,0,0,2,12.3,14.395,52,16.9979,4,39,43
5352,2011-12-17 02:00:00,4,0,0,2,11.48,13.635,56,15.0013,11,47,58
5353,2011-12-17 03:00:00,4,0,0,1,10.66,12.88,60,12.998,4,22,26
5354,2011-12-17 04:00:00,4,0,0,1,9.84,12.12,65,11.0014,0,9,9
5355,2011-12-17 05:00:00,4,0,0,2,10.66,12.88,60,12.998,2,7,9
5356,2011-12-17 06:00:00,4,0,0,2,10.66,12.12,56,19.0012,0,17,17
5357,2011-12-17 07:00:00,4,0,0,2,10.66,12.88,56,15.0013,0,20,20
5358,2011-12-17 08:00:00,4,0,0,2,10.66,12.88,56,15.0013,4,55,59
5359,2011-12-17 09:00:00,4,0,0,2,10.66,12.12,56,16.9979,5,95,100
5360,2011-12-17 10:00:00,4,0,0,2,10.66,12.12,52,19.0012,10,171,181
5361,2011-12-17 11:00:00,4,0,0,2,11.48,12.88,45,22.0028,21,188,209
5362,2011-12-17 12:00:00,4,0,0,2,11.48,12.88,45,19.0012,28,216,244
5363,2011-12-17 13:00:00,4,0,0,2,11.48,13.635,48,16.9979,32,204,236
5364,2011-12-17 14:00:00,4,0,0,1,11.48,12.88,45,23.9994,30,207,237
5365,2011-12-17 15:00:00,4,0,0,1,11.48,12.88,45,19.0012,33,195,228
5366,2011-12-17 16:00:00,4,0,0,1,11.48,13.635,45,15.0013,30,192,222
5367,2011-12-17 17:00:00,4,0,0,1,10.66,12.88,48,15.0013,12,153,165
